date,total,country,admin1,year,month,tas,dry_days,population,popdens,gdp,ssp,flux_rad,total_arrivals,tas02,dry02
01/06/2001,12,vietnam,thua thien-hue,2001,6,27.27373657,4.07122612,452914.5305,95.47619247,260452000.8,historical,7189.722661,0.012665816,26.69539795,7.082901955
01/07/2001,22,vietnam,thua thien-hue,2001,7,27.36623535,1.23225081,452914.5305,95.47619247,260452000.8,historical,7189.722661,0.014004223,27.10510661,4.284224709
01/08/2001,21,vietnam,thua thien-hue,2001,8,27.48723755,0.627742529,452914.5305,95.47619247,260452000.8,historical,7189.722661,0.013640496,27.37573649,1.977073153
01/09/2001,59,vietnam,thua thien-hue,2001,9,26.25426636,5.839443684,452914.5305,95.47619247,260452000.8,historical,7189.722661,0.01199584,27.03591309,2.566479007
01/10/2001,168,vietnam,thua thien-hue,2001,10,24.97390137,5.471675873,452914.5305,95.47619247,260452000.8,historical,7189.722661,0.012797259,26.23846842,3.979620695
01/11/2001,113,vietnam,thua thien-hue,2001,11,21.36242065,11.54525566,452914.5305,95.47619247,260452000.8,historical,7189.722661,0.013398935,24.19686279,7.618791739
01/12/2001,4,vietnam,thua thien-hue,2001,12,20.64107666,9.183664322,452914.5305,95.47619247,260452000.8,historical,7189.722661,0.014367934,22.32579956,8.733531952
01/01/2002,3,vietnam,thua thien-hue,2002,1,19.91396484,20,457525.9384,96.4482957,279408319,historical,7189.722661,0.014448129,20.63915405,13.57630666
01/02/2002,0,vietnam,thua thien-hue,2002,2,21.53740845,12.01260948,457525.9384,96.4482957,279408319,historical,7189.722661,0.013991456,20.69748332,13.73209127
01/03/2002,0,vietnam,thua thien-hue,2002,3,23.13692627,13.980546,457525.9384,96.4482957,279408319,historical,7189.722661,0.014924127,21.52943319,15.33105183
01/04/2002,0,vietnam,thua thien-hue,2002,4,25.94976196,11.45985794,457525.9384,96.4482957,279408319,historical,7189.722661,0.015064958,23.54136556,12.48433781
01/05/2002,16,vietnam,thua thien-hue,2002,5,26.82253418,5.820435047,457525.9384,96.4482957,279408319,historical,7189.722661,0.014592544,25.30307414,10.42027966
01/06/2002,21,vietnam,thua thien-hue,2002,6,27.77370605,3.098111153,457525.9384,96.4482957,279408319,historical,7189.722661,0.014908342,26.8486674,6.79280138
01/07/2002,25,vietnam,thua thien-hue,2002,7,27.56862793,1.897076726,457525.9384,96.4482957,279408319,historical,7189.722661,0.016484385,27.38828939,3.605207642
01/08/2002,9,vietnam,thua thien-hue,2002,8,26.98723755,4.265947819,457525.9384,96.4482957,279408319,historical,7189.722661,0.016055962,27.44319051,3.087045232
01/09/2002,32,vietnam,thua thien-hue,2002,9,25.29659424,5.933418751,457525.9384,96.4482957,279408319,historical,7189.722661,0.014119181,26.61748657,4.032147765
01/10/2002,105,vietnam,thua thien-hue,2002,10,24.17388306,4.971679688,457525.9384,96.4482957,279408319,historical,7189.722661,0.015061827,25.48590495,5.057015419
01/11/2002,27,vietnam,thua thien-hue,2002,11,22.7600647,13.22047424,457525.9384,96.4482957,279408319,historical,7189.722661,0.015771156,24.07684733,8.04185756
01/12/2002,0,vietnam,thua thien-hue,2002,12,21.88067017,7.000000477,457525.9384,96.4482957,279408319,historical,7189.722661,0.016911779,22.93820597,8.397384803
01/01/2003,3,vietnam,thua thien-hue,2003,1,19.49321899,21.9574852,462137.3464,97.42039893,315174195.9,historical,7189.722661,0.014186648,21.37798462,14.05931997
01/02/2003,0,vietnam,thua thien-hue,2003,2,21.84252319,17.17856598,462137.3464,97.42039893,315174195.9,historical,7189.722661,0.013738898,21.07213745,15.37868388
01/03/2003,2,vietnam,thua thien-hue,2003,3,22.27663574,15.54218006,462137.3464,97.42039893,315174195.9,historical,7189.722661,0.014654343,21.20412598,18.22607708
01/04/2003,4,vietnam,thua thien-hue,2003,4,26.00509033,11.99793911,462137.3464,97.42039893,315174195.9,historical,7189.722661,0.014792867,23.37474976,14.90622838
01/05/2003,7,vietnam,thua thien-hue,2003,5,27.57537231,8.866143227,462137.3464,97.42039893,315174195.9,historical,7189.722661,0.014328952,25.28569946,12.1354208
01/06/2003,7,vietnam,thua thien-hue,2003,6,27.67373047,5.548445702,462137.3464,97.42039893,315174195.9,historical,7189.722661,0.014638434,27.08473104,8.804176013
01/07/2003,39,vietnam,thua thien-hue,2003,7,27.72670898,4.316809654,462137.3464,97.42039893,315174195.9,historical,7189.722661,0.016186159,27.65860392,6.243799527
01/08/2003,54,vietnam,thua thien-hue,2003,8,27.6848999,1.208469272,462137.3464,97.42039893,315174195.9,historical,7189.722661,0.015765643,27.69511312,3.691241542
01/09/2003,81,vietnam,thua thien-hue,2003,9,25.85701904,6.262346268,462137.3464,97.42039893,315174195.9,historical,7189.722661,0.01386453,27.08954264,3.929208398
01/10/2003,254,vietnam,thua thien-hue,2003,10,24.61345825,11.18310738,462137.3464,97.42039893,315174195.9,historical,7189.722661,0.014789067,26.0517924,6.217974305
01/11/2003,117,vietnam,thua thien-hue,2003,11,23.2628418,10.2651186,462137.3464,97.42039893,315174195.9,historical,7189.722661,0.015485613,24.57777303,9.236857414
01/12/2003,0,vietnam,thua thien-hue,2003,12,20.44109497,20.0248642,462137.3464,97.42039893,315174195.9,historical,7189.722661,0.016606259,22.77246501,13.82436339
01/01/2004,0,vietnam,thua thien-hue,2004,1,19.90923462,9.187743187,466748.7544,98.39250215,361991852.7,historical,7189.722661,0.018028179,21.20439046,13.15924199
01/02/2004,0,vietnam,thua thien-hue,2004,2,20.02419434,12.27634239,466748.7544,98.39250215,361991852.7,historical,7189.722661,0.017460661,20.12484131,13.82964993
01/03/2004,0,vietnam,thua thien-hue,2004,3,22.52712402,18.20102692,466748.7544,98.39250215,361991852.7,historical,7189.722661,0.018623422,20.82018433,13.22170417
01/04/2004,7,vietnam,thua thien-hue,2004,4,25.34230957,6.097497463,466748.7544,98.39250215,361991852.7,historical,7189.722661,0.018800898,22.63120931,12.19162226
01/05/2004,2,vietnam,thua thien-hue,2004,5,26.85701904,3.132695913,466748.7544,98.39250215,361991852.7,historical,7189.722661,0.018209717,24.90881755,9.143740098
01/06/2004,3,vietnam,thua thien-hue,2004,6,27.47371826,2.802762032,466748.7544,98.39250215,361991852.7,historical,7189.722661,0.018603818,26.55768229,4.010985136
01/07/2004,4,vietnam,thua thien-hue,2004,7,27.25026855,3.497214079,466748.7544,98.39250215,361991852.7,historical,7189.722661,0.02057181,27.19366862,3.144224008
01/08/2004,3,vietnam,thua thien-hue,2004,8,27.58724365,0.882057369,466748.7544,98.39250215,361991852.7,historical,7189.722661,0.020036818,27.43707682,2.39401116
01/09/2004,33,vietnam,thua thien-hue,2004,9,25.83867798,4.023781776,466748.7544,98.39250215,361991852.7,historical,7189.722661,0.017619294,26.8920634,2.801017741
01/10/2004,17,vietnam,thua thien-hue,2004,10,23.77111206,17.15856552,466748.7544,98.39250215,361991852.7,historical,7189.722661,0.018795667,25.73234456,7.354801555
01/11/2004,7,vietnam,thua thien-hue,2004,11,22.96239624,21.10922813,466748.7544,98.39250215,361991852.7,historical,7189.722661,0.01968143,24.19072876,14.09719181
01/12/2004,0,vietnam,thua thien-hue,2004,12,20.64580688,23.79285622,466748.7544,98.39250215,361991852.7,historical,7189.722661,0.021105418,22.45977173,20.68688329
01/01/2005,0,vietnam,thua thien-hue,2005,1,19.80922852,20.60807037,471360.1624,99.36460538,459250588,historical,7560.025263,0.019449808,21.13914388,21.83671824
01/02/2005,0,vietnam,thua thien-hue,2005,2,21.659021,17.8354454,471360.1624,99.36460538,459250588,historical,7560.025263,0.018840282,20.70468547,20.74545733
01/03/2005,0,vietnam,thua thien-hue,2005,3,21.46434937,13.69713211,471360.1624,99.36460538,459250588,historical,7560.025263,0.02009297,20.97753296,17.38021596
01/04/2005,0,vietnam,thua thien-hue,2005,4,25.34227905,10.89339542,471360.1624,99.36460538,459250588,historical,7560.025263,0.020285537,22.82188314,14.14199098
01/05/2005,0,vietnam,thua thien-hue,2005,5,27.77303467,5.741147041,471360.1624,99.36460538,459250588,historical,7560.025263,0.019646368,24.8598877,10.11055819
01/06/2005,1,vietnam,thua thien-hue,2005,6,27.77373657,4.545400143,471360.1624,99.36460538,459250588,historical,7560.025263,0.020072216,26.96301676,7.059980869
01/07/2005,0,vietnam,thua thien-hue,2005,7,27.56627808,1.364673138,471360.1624,99.36460538,459250588,historical,7560.025263,0.022196209,27.70434977,3.883740107
01/08/2005,14,vietnam,thua thien-hue,2005,8,27.28490601,1.652557611,471360.1624,99.36460538,459250588,historical,7560.025263,0.021618531,27.54164022,2.520876964
01/09/2005,10,vietnam,thua thien-hue,2005,9,26.15700684,4.499409199,471360.1624,99.36460538,459250588,historical,7560.025263,0.019010735,27.00273031,2.505546649
01/10/2005,9,vietnam,thua thien-hue,2005,10,24.17388306,11.57887173,471360.1624,99.36460538,459250588,historical,7560.025263,0.020278768,25.87193197,5.910279512
01/11/2005,5,vietnam,thua thien-hue,2005,11,23.26238403,13.00000095,471360.1624,99.36460538,459250588,historical,7560.025263,0.02123444,24.53109131,9.692760626
01/12/2005,2,vietnam,thua thien-hue,2005,12,20.13598022,12.13157177,471360.1624,99.36460538,459250588,historical,7560.025263,0.022772685,22.52408244,12.23681482
01/01/2006,0,vietnam,thua thien-hue,2006,1,20.01159058,18.75900078,475971.5704,100.3367086,528882600.3,historical,7560.025263,0.018825569,21.13665161,14.63019117
01/02/2006,0,vietnam,thua thien-hue,2006,2,21.22414551,7.000137329,475971.5704,100.3367086,528882600.3,historical,7560.025263,0.018235144,20.45723877,12.63023663
01/03/2006,2,vietnam,thua thien-hue,2006,3,22.12474976,11.50161743,475971.5704,100.3367086,528882600.3,historical,7560.025263,0.019448009,21.12016195,12.42025185
01/04/2006,1,vietnam,thua thien-hue,2006,4,25.14226685,8.389188766,475971.5704,100.3367086,528882600.3,historical,7560.025263,0.019634976,22.83038737,8.963647842
01/05/2006,1,vietnam,thua thien-hue,2006,5,26.275354,5.906872272,475971.5704,100.3367086,528882600.3,historical,7560.025263,0.019016562,24.51412354,8.599226157
01/06/2006,2,vietnam,thua thien-hue,2006,6,27.37371216,5.761171341,475971.5704,100.3367086,528882600.3,historical,7560.025263,0.019427426,26.26377767,6.685744127
01/07/2006,1,vietnam,thua thien-hue,2006,7,27.46862183,1.346542001,475971.5704,100.3367086,528882600.3,historical,7560.025263,0.021484198,27.03922933,4.338195205
01/08/2006,0,vietnam,thua thien-hue,2006,8,26.87124023,1.870192051,475971.5704,100.3367086,528882600.3,historical,7560.025263,0.020924917,27.23785807,2.992635131
01/09/2006,26,vietnam,thua thien-hue,2006,9,25.55703125,6.341301918,475971.5704,100.3367086,528882600.3,historical,7560.025263,0.018400685,26.63229777,3.18601199
01/10/2006,23,vietnam,thua thien-hue,2006,10,24.77385864,6.514484406,475971.5704,100.3367086,528882600.3,historical,7560.025263,0.019627111,25.73404338,4.908659458
01/11/2006,14,vietnam,thua thien-hue,2006,11,23.66515503,10.16539574,475971.5704,100.3367086,528882600.3,historical,7560.025263,0.020552741,24.66534831,7.673727353
01/12/2006,46,vietnam,thua thien-hue,2006,12,20.82784424,26.81620979,475971.5704,100.3367086,528882600.3,historical,7560.025263,0.022042346,23.08895264,14.49869665
01/01/2007,0,vietnam,thua thien-hue,2007,1,19.11159668,24.49591255,480582.9784,101.3088118,616876837.2,historical,7560.025263,0.025607406,21.20153198,20.49250603
01/02/2007,1,vietnam,thua thien-hue,2007,2,21.74489746,17.54703522,480582.9784,101.3088118,616876837.2,historical,7560.025263,0.024806357,20.56144613,22.95305252
01/03/2007,0,vietnam,thua thien-hue,2007,3,22.83458862,10.92525959,480582.9784,101.3088118,616876837.2,historical,7560.025263,0.026454908,21.23036092,17.65606912
01/04/2007,0,vietnam,thua thien-hue,2007,4,24.04226074,11.88076115,480582.9784,101.3088118,616876837.2,historical,7560.025263,0.026710204,22.87391561,13.45101865
01/05/2007,0,vietnam,thua thien-hue,2007,5,25.86171875,6.555775166,480582.9784,101.3088118,616876837.2,historical,7560.025263,0.025868603,24.24618937,9.787265301
01/06/2007,24,vietnam,thua thien-hue,2007,6,27.47371826,3.963980675,480582.9784,101.3088118,616876837.2,historical,7560.025263,0.026426709,25.79256592,7.466838996
01/07/2007,45,vietnam,thua thien-hue,2007,7,27.40819702,3.463233948,480582.9784,101.3088118,616876837.2,historical,7560.025263,0.029226639,26.91454468,4.660996596
01/08/2007,15,vietnam,thua thien-hue,2007,8,26.58727417,3.864668846,480582.9784,101.3088118,616876837.2,historical,7560.025263,0.028464653,27.15639648,3.763961156
01/09/2007,21,vietnam,thua thien-hue,2007,9,25.35701904,3.023507833,480582.9784,101.3088118,616876837.2,historical,7560.025263,0.025029279,26.45083008,3.450470209
01/10/2007,5,vietnam,thua thien-hue,2007,10,23.67388306,3.183654308,480582.9784,101.3088118,616876837.2,historical,7560.025263,0.026699155,25.20605876,3.357276996
01/11/2007,2,vietnam,thua thien-hue,2007,11,20.9572998,12.57678509,480582.9784,101.3088118,616876837.2,historical,7560.025263,0.027958135,23.32940063,6.261315743
01/12/2007,1,vietnam,thua thien-hue,2007,12,21.64620361,22.16895485,480582.9784,101.3088118,616876837.2,historical,7560.025263,0.02998617,22.09246216,12.64313142
01/01/2008,0,vietnam,thua thien-hue,2008,1,18.84606323,12.48261642,485194.3864,102.2809151,789919812.1,historical,7560.025263,0.035526572,20.48318888,15.74278545
01/02/2008,0,vietnam,thua thien-hue,2008,2,17.74608765,16.48904991,485194.3864,102.2809151,789919812.1,historical,7560.025263,0.034418069,19.41278483,17.04687373
01/03/2008,0,vietnam,thua thien-hue,2008,3,21.82943115,15.63633347,485194.3864,102.2809151,789919812.1,historical,7560.025263,0.036704346,19.47386068,14.86933327
01/04/2008,0,vietnam,thua thien-hue,2008,4,24.74227295,14.18605804,485194.3864,102.2809151,789919812.1,historical,7560.025263,0.037058567,21.43926392,15.43714714
01/05/2008,0,vietnam,thua thien-hue,2008,5,25.57537231,6.265118599,485194.3864,102.2809151,789919812.1,historical,7560.025263,0.035890767,24.04902547,12.02917004
01/06/2008,1,vietnam,thua thien-hue,2008,6,26.56862793,4.531856537,485194.3864,102.2809151,789919812.1,historical,7560.025263,0.036666156,25.62875773,8.327677727
01/07/2008,11,vietnam,thua thien-hue,2008,7,26.86858521,3.622921705,485194.3864,102.2809151,789919812.1,historical,7560.025263,0.040551077,26.33752848,4.80663228
01/08/2008,6,vietnam,thua thien-hue,2008,8,26.68724976,2.311255693,485194.3864,102.2809151,789919812.1,historical,7560.025263,0.039493932,26.7081543,3.488677979
01/09/2008,10,vietnam,thua thien-hue,2008,9,25.55703125,4.711841583,485194.3864,102.2809151,789919812.1,historical,7560.025263,0.034726702,26.3709554,3.548672994
01/10/2008,0,vietnam,thua thien-hue,2008,10,24.57387695,3.343800545,485194.3864,102.2809151,789919812.1,historical,7560.025263,0.037042877,25.60605265,3.455632607
01/11/2008,4,vietnam,thua thien-hue,2008,11,21.66240845,9.094579697,485194.3864,102.2809151,789919812.1,historical,7560.025263,0.038790547,23.93110555,5.716740608
01/12/2008,0,vietnam,thua thien-hue,2008,12,19.84343872,12.84355164,485194.3864,102.2809151,789919812.1,historical,7560.025263,0.041604647,22.02657471,8.427310626
01/01/2009,0,vietnam,thua thien-hue,2009,1,17.95119629,22.1468792,489805.7944,103.2530183,844660982.7,historical,7560.025263,0.039338662,19.81901449,14.69500351
01/02/2009,0,vietnam,thua thien-hue,2009,2,22.19204102,10.42878819,489805.7944,103.2530183,844660982.7,historical,7560.025263,0.038112947,19.99555868,15.13973967
01/03/2009,0,vietnam,thua thien-hue,2009,3,22.13222656,11.68935108,489805.7944,103.2530183,844660982.7,historical,7560.025263,0.040644154,20.75848796,14.75500615
01/04/2009,0,vietnam,thua thien-hue,2009,4,24.44225464,10.67916965,489805.7944,103.2530183,844660982.7,historical,7560.025263,0.041037779,22.92217407,10.93243631
01/05/2009,2,vietnam,thua thien-hue,2009,5,25.67537842,5.420444012,489805.7944,103.2530183,844660982.7,historical,7560.025263,0.03974386,24.08328654,9.262988249
01/06/2009,7,vietnam,thua thien-hue,2009,6,27.15770874,2.624970436,489805.7944,103.2530183,844660982.7,historical,7560.025263,0.040601531,25.75844727,6.241528034
01/07/2009,3,vietnam,thua thien-hue,2009,7,27.06859741,3.282224417,489805.7944,103.2530183,844660982.7,historical,7560.025263,0.044905083,26.63389486,3.775879622
01/08/2009,3,vietnam,thua thien-hue,2009,8,27.48214111,3.528050661,489805.7944,103.2530183,844660982.7,historical,7560.025263,0.043733734,27.23614909,3.145081838
01/09/2009,11,vietnam,thua thien-hue,2009,9,25.95702515,5.317383766,489805.7944,103.2530183,844660982.7,historical,7560.025263,0.03845352,26.83592122,4.042552948
01/10/2009,44,vietnam,thua thien-hue,2009,10,24.47384033,8.390405655,489805.7944,103.2530183,844660982.7,historical,7560.025263,0.041018713,25.9710022,5.745280027
01/11/2009,50,vietnam,thua thien-hue,2009,11,21.69725952,20.37864113,489805.7944,103.2530183,844660982.7,historical,7560.025263,0.042954879,24.04270833,11.36214352
01/12/2009,18,vietnam,thua thien-hue,2009,12,21.14110718,16.00013733,489805.7944,103.2530183,844660982.7,historical,7560.025263,0.04607274,22.43740234,14.92306137
01/01/2010,13,vietnam,thua thien-hue,2010,1,20.51201782,10.31036854,494417.2023,104.2251215,924345981.1,historical,7930.316512,0.051028935,21.11679484,15.563049
01/02/2010,7,vietnam,thua thien-hue,2010,2,22.02178345,10.44422531,494417.2023,104.2251215,924345981.1,historical,7930.316512,0.049441406,21.22496948,12.25157706
01/03/2010,40,vietnam,thua thien-hue,2010,3,22.63222656,15.18105984,494417.2023,104.2251215,924345981.1,historical,7930.316512,0.052722915,21.72200928,11.97855123
01/04/2010,42,vietnam,thua thien-hue,2010,4,25.14226685,9.068095207,494417.2023,104.2251215,924345981.1,historical,7930.316512,0.053235952,23.26542562,11.56446012
01/05/2010,65,vietnam,thua thien-hue,2010,5,27.37069092,5.33972168,494417.2023,104.2251215,924345981.1,historical,7930.316512,0.051555723,25.04839478,9.862958908
01/06/2010,161,vietnam,thua thien-hue,2010,6,27.56899414,5.09463644,494417.2023,104.2251215,924345981.1,historical,7930.316512,0.052668186,26.69398397,6.500817776
01/07/2010,441,vietnam,thua thien-hue,2010,7,27.36861572,5.615037918,494417.2023,104.2251215,924345981.1,historical,7930.316512,0.058253315,27.43610026,5.349798679
01/08/2010,556,vietnam,thua thien-hue,2010,8,26.58724365,2.604371309,494417.2023,104.2251215,924345981.1,historical,7930.316512,0.056733042,27.17495117,4.438015223
01/09/2010,750,vietnam,thua thien-hue,2010,9,25.85704956,4.029635906,494417.2023,104.2251215,924345981.1,historical,7930.316512,0.049883,26.60430298,4.083015045
01/10/2010,410,vietnam,thua thien-hue,2010,10,23.41344604,6.495183468,494417.2023,104.2251215,924345981.1,historical,7930.316512,0.053209343,25.28591309,4.376396894
01/11/2010,176,vietnam,thua thien-hue,2010,11,22.00194702,14.00000095,494417.2023,104.2251215,924345981.1,historical,7930.316512,0.055721869,23.75748088,8.174940109
01/12/2010,134,vietnam,thua thien-hue,2010,12,21.04110107,14.8845892,494417.2023,104.2251215,924345981.1,historical,7930.316512,0.059768371,22.15216471,11.79325787
01/01/2011,0,vietnam,thua thien-hue,2011,1,17.48577271,18.42528725,499028.6103,105.1972247,1083715978,historical,7930.316512,0.06466653,20.1762736,15.76995913
01/02/2011,0,vietnam,thua thien-hue,2011,2,20.21672974,9.767766953,499028.6103,105.1972247,1083715978,historical,7930.316512,0.060345977,19.58120117,14.35921446
01/03/2011,0,vietnam,thua thien-hue,2011,3,19.6083313,17.97780418,499028.6103,105.1972247,1083715978,historical,7930.316512,0.060717309,19.10361125,15.39028613
01/04/2011,0,vietnam,thua thien-hue,2011,4,23.92861328,15.19547462,499028.6103,105.1972247,1083715978,historical,7930.316512,0.057484988,21.25122477,14.31368192
01/05/2011,0,vietnam,thua thien-hue,2011,5,26.07537231,7.243230343,499028.6103,105.1972247,1083715978,historical,7930.316512,0.034926904,23.20410563,13.47216972
01/06/2011,0,vietnam,thua thien-hue,2011,6,27.17373047,4.638955593,499028.6103,105.1972247,1083715978,historical,7930.316512,0.058095934,25.72590535,9.025886854
01/07/2011,0,vietnam,thua thien-hue,2011,7,27.06865845,0.866270721,499028.6103,105.1972247,1083715978,historical,7930.316512,0.073965333,26.77258708,4.249485552
01/08/2011,0,vietnam,thua thien-hue,2011,8,26.98723755,3.447456837,499028.6103,105.1972247,1083715978,historical,7930.316512,0.065850925,27.07654215,2.984227717
01/09/2011,0,vietnam,thua thien-hue,2011,9,25.35704956,2.627879381,499028.6103,105.1972247,1083715978,historical,7930.316512,0.054157444,26.47098185,2.31386898
01/10/2011,0,vietnam,thua thien-hue,2011,10,23.65551147,8.058979988,499028.6103,105.1972247,1083715978,historical,7930.316512,0.05729568,25.33326619,4.711438735
01/11/2011,0,vietnam,thua thien-hue,2011,11,23.02282104,10.43168926,499028.6103,105.1972247,1083715978,historical,7930.316512,0.059430861,24.01179403,7.039516211
01/12/2011,0,vietnam,thua thien-hue,2011,12,19.68065796,16.84607887,499028.6103,105.1972247,1083715978,historical,7930.316512,0.057042838,22.11966349,11.77891604
01/01/2012,13,vietnam,thua thien-hue,2012,1,19.34136353,8.243190765,503640.0183,106.169328,1243085975,historical,7930.316512,0.064748867,20.68161418,11.84031963
01/02/2012,19,vietnam,thua thien-hue,2012,2,20.41671143,15.19532681,503640.0183,106.169328,1243085975,historical,7930.316512,0.058961294,19.81291097,13.42819881
01/03/2012,17,vietnam,thua thien-hue,2012,3,22.2138916,9.610375404,503640.0183,106.169328,1243085975,historical,7930.316512,0.062629966,20.65732218,11.01629766
01/04/2012,22,vietnam,thua thien-hue,2012,4,25.54503784,8.323807716,503640.0183,106.169328,1243085975,historical,7930.316512,0.057440873,22.72521362,11.04316998
01/05/2012,35,vietnam,thua thien-hue,2012,5,26.97533569,5.593294621,503640.0183,106.169328,1243085975,historical,7930.316512,0.05329383,24.91142171,7.84249258
01/06/2012,54,vietnam,thua thien-hue,2012,6,27.17369995,2.014139891,503640.0183,106.169328,1243085975,historical,7930.316512,0.061139888,26.56469116,5.310414076
01/07/2012,67,vietnam,thua thien-hue,2012,7,27.16863403,3.132695913,503640.0183,106.169328,1243085975,historical,7930.316512,0.070442075,27.10588989,3.580043475
01/08/2012,74,vietnam,thua thien-hue,2012,8,27.08727417,1.139847636,503640.0183,106.169328,1243085975,historical,7930.316512,0.066096575,27.14320272,2.095561147
01/09/2012,66,vietnam,thua thien-hue,2012,9,25.55703125,6.448498726,503640.0183,106.169328,1243085975,historical,7930.316512,0.049889879,26.60431315,3.573680758
01/10/2012,58,vietnam,thua thien-hue,2012,10,24.67388306,10.7905159,503640.0183,106.169328,1243085975,historical,7930.316512,0.050065012,25.77272949,6.126287421
01/11/2012,77,vietnam,thua thien-hue,2012,11,23.65767822,8.359149933,503640.0183,106.169328,1243085975,historical,7930.316512,0.060976713,24.62953084,8.532721519
01/12/2012,60,vietnam,thua thien-hue,2012,12,21.89669189,17.50672913,503640.0183,106.169328,1243085975,historical,7930.316512,0.059044316,23.40941772,12.21879832
01/01/2013,34,vietnam,thua thien-hue,2013,1,19.80922852,21.97649193,508251.4263,107.1414312,1362613472,historical,7930.316512,0.064624057,21.78786621,15.947457
01/02/2013,17,vietnam,thua thien-hue,2013,2,21.92415771,6.785801411,508251.4263,107.1414312,1362613472,historical,7930.316512,0.072943647,21.21002604,15.42300749
01/03/2013,21,vietnam,thua thien-hue,2013,3,23.29262695,8.000751495,508251.4263,107.1414312,1362613472,historical,7930.316512,0.064348447,21.67533773,12.25434828
01/04/2013,15,vietnam,thua thien-hue,2013,4,25.13717041,10.25022793,508251.4263,107.1414312,1362613472,historical,7930.316512,0.037898378,23.45131836,8.345593611
01/05/2013,15,vietnam,thua thien-hue,2013,5,26.97026978,5.52493,508251.4263,107.1414312,1362613472,historical,7930.316512,0.03349249,25.13335571,7.925303141
01/06/2013,36,vietnam,thua thien-hue,2013,6,27.07375488,4.415194035,508251.4263,107.1414312,1362613472,historical,7930.316512,0.037138408,26.39373169,6.730117321
01/07/2013,34,vietnam,thua thien-hue,2013,7,26.66863403,3.072241545,508251.4263,107.1414312,1362613472,historical,7930.316512,0.049584705,26.90421956,4.337455193
01/08/2013,131,vietnam,thua thien-hue,2013,8,26.94008789,6.471128464,508251.4263,107.1414312,1362613472,historical,7930.316512,0.050127771,26.89415894,4.652854681
01/09/2013,57,vietnam,thua thien-hue,2013,9,25.15700684,3.976355314,508251.4263,107.1414312,1362613472,historical,7930.316512,0.048227825,26.25524292,4.506575108
01/10/2013,60,vietnam,thua thien-hue,2013,10,23.67388306,8.075773239,508251.4263,107.1414312,1362613472,historical,7930.316512,0.062368169,25.25699259,6.174419006
01/11/2013,52,vietnam,thua thien-hue,2013,11,22.61287842,10.91723919,508251.4263,107.1414312,1362613472,historical,7930.316512,0.084131157,23.81458944,7.656455914
01/12/2013,34,vietnam,thua thien-hue,2013,12,18.27791748,13.37638569,508251.4263,107.1414312,1362613472,historical,7930.316512,0.085243997,21.52155965,10.78979937
01/01/2014,12,vietnam,thua thien-hue,2014,1,18.41396484,14.45971298,512862.8343,108.1135344,1482140970,historical,7930.316512,0.090614869,19.76825358,12.91777929
01/02/2014,5,vietnam,thua thien-hue,2014,2,20.01671753,9.528325081,512862.8343,108.1135344,1482140970,historical,7930.316512,0.080431695,18.90286662,12.45480792
01/03/2014,4,vietnam,thua thien-hue,2014,3,22.52712402,8.372120857,512862.8343,108.1135344,1482140970,historical,7930.316512,0.089436087,20.3192688,10.78671964
01/04/2014,5,vietnam,thua thien-hue,2014,4,25.34227905,15.99498844,512862.8343,108.1135344,1482140970,historical,7930.316512,0.084048163,22.62870687,11.29847813
01/05/2014,7,vietnam,thua thien-hue,2014,5,26.51732788,9.610579491,512862.8343,108.1135344,1482140970,historical,7930.316512,0.077423736,24.79557699,11.32589626
01/06/2014,7,vietnam,thua thien-hue,2014,6,27.77883301,3.185684919,512862.8343,108.1135344,1482140970,historical,7930.316512,0.09211665,26.54614665,9.597084284
01/07/2014,12,vietnam,thua thien-hue,2014,7,27.46862183,2.80684948,512862.8343,108.1135344,1482140970,historical,7930.316512,0.101328706,27.25492757,5.201037963
01/08/2014,17,vietnam,thua thien-hue,2014,8,27.28728638,2.057223082,512862.8343,108.1135344,1482140970,historical,7930.316512,0.111989836,27.5115804,2.683252494
01/09/2014,20,vietnam,thua thien-hue,2014,9,26.0593811,4.442917824,512862.8343,108.1135344,1482140970,historical,7930.316512,0.087790993,26.93842977,3.102330128
01/10/2014,28,vietnam,thua thien-hue,2014,10,24.62102661,4,512862.8343,108.1135344,1482140970,historical,7930.316512,0.093978957,25.98923136,3.500046968
01/11/2014,31,vietnam,thua thien-hue,2014,11,23.41799316,14.98715878,512862.8343,108.1135344,1482140970,historical,7930.316512,0.097680255,24.69946696,7.810025533
01/12/2014,28,vietnam,thua thien-hue,2014,12,20.37597046,11.66210175,512862.8343,108.1135344,1482140970,historical,7930.316512,0.10548463,22.80499674,10.21642017
01/01/2015,23,vietnam,thua thien-hue,2015,1,19.31157837,21.14307213,517474.2423,109.0856376,1537920469,historical,8300.598245,0.102392618,21.03518066,15.93077755
01/02/2015,12,vietnam,thua thien-hue,2015,2,20.88222656,18.27318573,517474.2423,109.0856376,1537920469,historical,8300.598245,0.110759315,20.18992513,17.02611987
01/03/2015,10,vietnam,thua thien-hue,2015,3,23.04549561,18.80455589,517474.2423,109.0856376,1537920469,historical,8300.598245,0.113571585,21.07976685,19.40693792
01/04/2015,10,vietnam,thua thien-hue,2015,4,24.96062622,9.369622231,517474.2423,109.0856376,1537920469,historical,8300.598245,0.109997817,22.9627828,15.48245462
