"","date","vintage_date","district","ensemble_dist_wgt","case_vintage","epidemic_flag","epidemic_flag_poisson","epidemic_flag_poisson2","epidemic_flag_nb","epidemic_flag_quant","epidemic_flag_fixed","threshold_poisson","threshold_poisson2","threshold_nb","threshold","threshold_quant","epidemic_flag_ensamble_possion","epidemic_flag_ensamble_2sd","epidemic_flag_ensamble_quant","epidemic_flag_ensamble_fix_100","epidemic_flag_ensamble_fix_150","epidemic_flag_ensamble_fix_300","epidemic_flag_ensamble_95quant"
"173",2012-04-01,2012-02-01,"MO CAY",35.2990981596292,19,0,0,0,0,0,0,30.025,28,29,32.4096736459909,26.6,1,1,1,0,0,0,1
"174",2012-04-01,2012-02-01,"MOC HOA",2.05816600390624,2,0,0,0,0,0,0,4,3,3,3.44948974278318,3.65,0,0,0,0,0,0,0
"175",2012-04-01,2012-02-01,"MY THO",49.289535782738,32,0,0,0,0,0,0,42,39,40,67.2290209379726,50.05,1,0,0,0,0,0,0
"176",2012-04-01,2012-02-01,"MY TU",23.867518158022,14,0,0,0,0,0,0,48,44,45,86.6497863243527,99.5,0,0,0,0,0,0,0
"177",2012-04-01,2012-02-01,"NAM CAN",9.30059560542108,3,0,0,0,0,0,0,15,13,14,17.8994949366117,34.2,0,0,0,0,0,0,0
"178",2012-04-01,2012-02-01,"NGA BAY",22.5765184354363,12,0,0,0,0,0,0,14,12,13,14.1856996786292,21.45,1,1,1,0,0,0,1
"179",2012-04-01,2012-02-01,"NGA NAM",23.4591093161392,8,0,0,0,0,0,0,13,11,12,18.4827606220104,13.95,1,1,1,0,0,0,1
"180",2012-04-01,2012-02-01,"NGOC HIEN",4.38458066391423,5,1,0,0,0,1,0,6,5,5,4,3,0,1,1,0,0,0,1
"181",2012-04-01,2012-02-01,"NINH KIEU",22.4464540940582,10,0,0,0,0,0,0,17,15,16,26.1287628091155,21.95,1,0,1,0,0,0,1
"182",2012-04-01,2012-02-01,"O MON",8.77602502051505,2,0,0,0,0,0,0,16,14,15,20.9161049846888,24.5,0,0,0,0,0,0,0
"183",2012-04-01,2012-02-01,"PHONG DIEN",13.5278203960622,9,0,0,0,0,0,0,22,20,20,28.5393526942204,20.65,0,0,0,0,0,0,0
"184",2012-04-01,2012-02-01,"PHU TAN AN GIANG",25.0475894258422,25,1,1,1,1,1,0,17,14,15,24.1264865256362,21.5,1,1,1,0,0,0,1
"185",2012-04-01,2012-02-01,"PHU TAN CA MAU",48.8593472522191,26,1,1,1,1,1,0,9.02499999999998,8,8,10.4807406984079,6.75,1,1,1,0,0,0,1
"186",2012-04-01,2012-02-01,"PHUOC LONG",7.00699955091773,6,0,0,0,0,0,0,8,6,7,12.1888820216977,43.15,0,0,0,0,0,0,0
"187",2012-04-01,2012-02-01,"RACH GIA CITY",51.3152328600887,57,0,0,0,0,0,0,68,63,65,136.659603564643,142.25,0,0,0,1,0,0,0
"188",2012-04-01,2012-02-01,"SA DEC",12.1787643719156,11,0,0,0,0,0,0,18,16,17,31.8428135001002,46.85,0,0,0,0,0,0,0
"189",2012-04-01,2012-02-01,"SOC TRANG CITY",16.5142323016395,18,0,0,0,0,0,0,35,32,33,50.6458251889485,70.3,0,0,0,0,0,0,0
"190",2012-04-01,2012-02-01,"TAM BINH",6.68151635302647,3,0,0,0,0,0,0,9,8,8,6.82842712474619,6,0,0,1,0,0,0,1
"191",2012-04-01,2012-02-01,"TAM NONG",48.7657740621884,15,0,0,0,0,0,0,29,26,27,85.4379409674924,72.75,1,0,0,0,0,0,0
"192",2012-04-01,2012-02-01,"TAN AN",20.1064908545863,36,1,1,1,1,1,0,14,12,13,16.0717933554715,10.75,1,1,1,0,0,0,1
"193",2012-04-01,2012-02-01,"TAN CHAU",49.6090822202212,30,1,1,1,1,1,0,21,18,19,25.5605471010897,25.3,1,1,1,0,0,0,1
"194",2012-04-01,2012-02-01,"TAN HIEP",2.57998829325955,5,0,0,0,0,0,0,12,11,11,17.6782977438973,12.65,0,0,0,0,0,0,0
"195",2012-04-01,2012-02-01,"TAN HONG",12.255932539804,27,0,1,1,1,1,0,13,11,11,29.4477764654207,18.25,0,0,0,0,0,0,0
"196",2012-04-01,2012-02-01,"TAN HUNG",9.4685342347064,37,1,1,1,1,1,1,4,3,3,3.82842712474619,13.75,1,1,0,0,0,0,0
"197",2012-04-01,2012-02-01,"TAN PHUOC",8.3011140203125,3,0,0,0,0,0,0,9,8,9,14.0540147089177,9.95,0,0,0,0,0,0,0
"198",2012-04-01,2012-02-01,"TAN THANH",12.0475407933357,4,0,0,0,0,0,0,5,4,4,4.7466401061363,13.1,1,1,0,0,0,0,0
"199",2012-04-01,2012-02-01,"TAN TRU",9.7346488612134,9,0,0,0,0,0,0,13.025,12,12,13.6332495807108,10.1,0,0,0,0,0,0,0
"200",2012-04-01,2012-02-01,"THANH BINH",15.0643717365349,9,0,0,0,0,0,0,55,52,54,204.244397382756,136.95,0,0,0,0,0,0,0
"201",2012-04-01,2012-02-01,"THANH HOA",4.15170185600383,3,0,0,0,0,0,0,4,3,3,3.44948974278318,5.6,1,1,0,0,0,0,0
"202",2012-04-01,2012-02-01,"THANH PHU",8.10065648095316,2,0,0,0,0,0,0,19,17,18,16.9856960175076,17.3,0,0,0,0,0,0,0
"203",2012-04-01,2012-02-01,"THANH TRI",31.0328575702829,5,0,0,0,0,0,0,21,19,20,30.543586710943,40.5,1,1,0,0,0,0,0
"204",2012-04-01,2012-02-01,"THAP MUOI",27.9065591392429,7,0,0,0,0,0,0,40,36,37,106.916999441775,69.6499999999999,0,0,0,0,0,0,0
"205",2012-04-01,2012-02-01,"THOAI SON",14.2616292443439,9,0,0,0,0,0,0,16,15,15,31.5178660815188,43.95,0,0,0,0,0,0,0
"206",2012-04-01,2012-02-01,"THOI BINH",19.833291383321,1,0,0,0,0,0,0,12,10,10,12.3230945255886,8,1,1,1,0,0,0,1
"207",2012-04-01,2012-02-01,"THOT NOT",8.1635682440569,8,0,0,0,0,0,0,15,13,13,35.5272429209974,41.75,0,0,0,0,0,0,0
"208",2012-04-01,2012-02-01,"THU THUA",20.2398750860316,18,0,0,1,0,0,0,20,17,18,39.6927036790694,26.55,1,0,0,0,0,0,0
"209",2012-04-01,2012-02-01,"TIEU CAN",14.5087551046177,4,0,0,0,0,0,0,17,15,15,30.3093280618962,31.2,0,0,0,0,0,0,0
"210",2012-04-01,2012-02-01,"TINH BIEN",6.78499852559602,8,1,0,1,1,1,0,8,6,7,6.77770876399966,5.5,0,1,1,0,0,0,1
"211",2012-04-01,2012-02-01,"TRA CU",9.25157711687845,4,0,0,0,0,0,0,14,12,13,13.6991802727908,15.6,0,0,0,0,0,0,0
"212",2012-04-01,2012-02-01,"TRA ON",12.9807482548515,8,0,0,0,0,0,0,10,9,9,10.5271284253105,11.3,1,1,1,0,0,0,1
"213",2012-04-01,2012-02-01,"TRA VINH CITY",4.0434061695289,0,0,0,0,0,0,0,6,5,5,6.24264068711928,5.7,0,0,0,0,0,0,0
"214",2012-04-01,2012-02-01,"TRAN VAN THOI",43.7706504842744,38,0,1,1,1,0,0,21,19,20,45.7363021603822,39.6,1,0,1,0,0,0,1
"215",2012-04-01,2012-02-01,"TRI TON",19.665977973905,13,0,0,0,0,0,0,26.025,23,24,39.4980685894775,28.9,0,0,0,0,0,0,0
"216",2012-04-01,2012-02-01,"U MINH",3.91543804592008,1,0,0,0,0,0,0,19,17,17,43.7414110874898,33,0,0,0,0,0,0,0
"217",2012-04-01,2012-02-01,"VI THANH",1.71333734914624,1,0,0,0,0,0,0,3,2,2,3.28328157299975,3,0,0,0,0,0,0,0
"218",2012-04-01,2012-02-01,"VI THUY",3.91389561154246,1,0,0,0,0,0,0,3,2,2,2.38885438199983,5.6,1,1,0,0,0,0,0
"219",2012-04-01,2012-02-01,"VINH CHAU",13.3753102201078,25,0,1,1,1,1,0,17,15,16,28.5472369909914,24.3,0,0,0,0,0,0,0
"220",2012-04-01,2012-02-01,"VINH HUNG",2.7756043842365,1,0,0,0,0,1,0,2,1,1,1.09442719099992,0.649999999999999,1,1,1,0,0,0,1
"221",2012-04-01,2012-02-01,"VINH LOI",16.9836546341106,25,0,0,0,0,0,0,28,27,28,38.6145777991607,123.9,0,0,0,0,0,0,0
"222",2012-04-01,2012-02-01,"VINH LONG CITY",13.6574560823261,9,0,0,0,0,0,0,11,9,10,12.6027022093287,9.3,1,1,1,0,0,0,1
"223",2012-04-01,2012-02-01,"VINH THANH",1.86690504569401,0,0,0,0,0,0,0,2,1,1,1.09442719099992,16.45,0,1,0,0,0,0,0
"224",2012-04-01,2012-02-01,"VUNG LIEM",19.1187122506102,11,0,0,0,0,0,0,26,24,25,60.6497434428071,40.25,0,0,0,0,0,0,0
"225",2012-05-01,2012-03-01,"AN MINH",56.1722522548768,65,0,0,1,1,0,0,66,62,63,114.206249694854,78.2,0,0,0,1,0,0,0
"226",2012-05-01,2012-03-01,"AN PHU",29.9682521996119,16,0,0,0,0,0,0,79,75,76,192.409341166702,141.8,0,0,0,0,0,0,0
"227",2012-05-01,2012-03-01,"BA TRI",19.8196298054239,13,0,0,0,0,0,0,44,41,42,94.4202499204171,70.65,0,0,0,0,0,0,0
"228",2012-05-01,2012-03-01,"BAC LIEU",18.9818774133098,17,0,0,0,0,0,0,45,42,43,93.9515940069342,115.85,0,0,0,0,0,0,0
"229",2012-05-01,2012-03-01,"BEN LUC",20.0298511224267,24,0,0,0,0,0,0,40,37,38,49.3072757526625,35.65,0,0,0,0,0,0,0
"230",2012-05-01,2012-03-01,"BEN TRE",24.0315815294831,14,0,0,0,0,0,0,24,21,22,33.9700800204852,46.2,1,0,0,0,0,0,0
"231",2012-05-01,2012-03-01,"BINH DAI",15.1775777834608,6,0,0,0,0,0,0,47,43,44,87.9453939393603,194.4,0,0,0,0,0,0,0
"232",2012-05-01,2012-03-01,"BINH MINH",37.5243490138706,13,0,0,0,0,0,0,36,33,34,74.305555243831,53.7,1,0,0,0,0,0,0
"233",2012-05-01,2012-03-01,"BINH THUY",14.0008860844832,1,0,0,0,0,0,0,10,8,9,11.6938330115242,11.3,1,1,1,0,0,0,1
"234",2012-05-01,2012-03-01,"CA MAU",18.1332060110248,9,0,0,0,0,0,0,12,11,11,15.6303846073715,24,1,1,0,0,0,0,0
"235",2012-05-01,2012-03-01,"CAI BE",32.4903215867427,17,0,0,0,0,0,0,63,59,60,111.860840826039,83.1,0,0,0,0,0,0,0
"236",2012-05-01,2012-03-01,"CAI LAY",60.361253294876,68,0,0,0,0,0,0,128,122,124,248.784561062723,180.35,0,0,0,1,0,0,0
"237",2012-05-01,2012-03-01,"CAI NUOC",17.9482476411257,7,0,0,0,0,0,0,34,31,32,80.4456264653803,56.35,0,0,0,0,0,0,0
"238",2012-05-01,2012-03-01,"CAI RANG",9.42888553316998,10,0,0,0,0,0,0,13,11,11,19.6461890511773,18,0,0,0,0,0,0,0
"239",2012-05-01,2012-03-01,"CAN DUOC",33.9254465374857,23,0,0,0,0,0,0,41,37,38,60.9760648329414,47.7,0,0,0,0,0,0,0
"240",2012-05-01,2012-03-01,"CAN GIUOC",30.0740736678544,43,0,0,0,0,0,0,46.025,43,44,78.3309206642187,91.85,0,0,0,0,0,0,0
"241",2012-05-01,2012-03-01,"CANG LONG",7.98922316827395,10,0,0,1,1,0,0,10,8,9,16.6498962651137,11.8,0,0,0,0,0,0,0
"242",2012-05-01,2012-03-01,"CAO LANH CITY",9.83821852214424,10,0,0,0,0,0,0,36,33,34,65.5774447458396,47.9,0,0,0,0,0,0,0
"243",2012-05-01,2012-03-01,"CAO LANH DISTRICT",13.3857238020212,25,0,0,0,0,0,0,47,44,45,99.4675492133316,81.85,0,0,0,0,0,0,0
"244",2012-05-01,2012-03-01,"CAU KE",11.3388382597152,9,0,0,0,0,0,0,43,40,41,116.557994405627,80.5999999999999,0,0,0,0,0,0,0
"245",2012-05-01,2012-03-01,"CAU NGANG",9.26693296173494,2,0,0,0,0,0,0,18,15,16,26.5529453572468,19.5,0,0,0,0,0,0,0
"246",2012-05-01,2012-03-01,"CHAU DOC",16.4309540580195,12,0,1,1,1,1,0,10,8,9,12.2941536246685,8,1,1,1,0,0,0,1
"247",2012-05-01,2012-03-01,"CHAU PHU",44.1361394477232,56,0,1,1,1,1,0,43,40,41,73.8669211188515,52.4,1,0,0,0,0,0,0
"248",2012-05-01,2012-03-01,"CHAU THANH",22.4179065797882,19,0,0,0,0,0,0,31,29,30,61.8656334834051,45.9,0,0,0,0,0,0,0
"249",2012-05-01,2012-03-01,"CHAU THANH A",6.98092120453101,7,0,0,0,0,0,0,10,8,9,10.3619441163552,10.3,0,0,0,0,0,0,0
"250",2012-05-01,2012-03-01,"CHAU THANH AN GIANG",18.347913295761,29,1,1,1,1,0,0,27,25,26,27.8399203184089,81.3,0,0,0,0,0,0,0
"251",2012-05-01,2012-03-01,"CHAU THANH BEN TRE",14.4072358616284,11,0,0,0,0,0,0,29,27,28,36.5570880525227,29.4,0,0,0,0,0,0,0
"252",2012-05-01,2012-03-01,"CHAU THANH DONG THAP",23.9878216467739,18,0,0,0,0,0,0,32,29,30,37.3166582576501,27.5,0,0,0,0,0,0,0
"253",2012-05-01,2012-03-01,"CHAU THANH HAU GIANG",16.0041599826879,18,1,1,1,1,1,0,12,10,11,17.5758369027902,14.65,1,0,1,0,0,0,1
"254",2012-05-01,2012-03-01,"CHAU THANH LONG AN",26.3170466776308,27,1,1,1,1,1,0,14,13,14,12,10.5,1,1,1,0,0,0,1
"255",2012-05-01,2012-03-01,"CHAU THANH TIEN GIANG",36.2065436256197,52,0,0,0,0,0,0,97,91,93,277.261904705402,184.65,0,0,0,0,0,0,0
"256",2012-05-01,2012-03-01,"CHAU THANH TRA VINH",8.46728448914728,2,0,0,0,0,0,0,13,11,11,15.7289033996573,22.05,0,0,0,0,0,0,0
"257",2012-05-01,2012-03-01,"CHO GAO",34.2367187041024,44,0,1,1,1,1,0,40,37,38,51.4120658279266,40.55,0,0,0,0,0,0,0
"258",2012-05-01,2012-03-01,"CHO LACH",14.791552498306,2,0,0,0,0,0,0,25.025,23,24,33.4858323490655,47.5,0,0,0,0,0,0,0
"259",2012-05-01,2012-03-01,"CHO MOI",77.1121190946613,114,0,1,1,1,0,0,110,105,106,279.782598787206,198.55,0,0,0,1,1,0,0
"260",2012-05-01,2012-03-01,"CO DO",13.4707656799356,2,0,0,0,0,0,0,9,7,8,8.97687164221791,9.3,1,1,1,0,0,0,1
"261",2012-05-01,2012-03-01,"CU LAO DUNG",12.7624869268308,11,0,0,0,0,0,0,20.025,17,18,13.3888543819998,12.7,0,0,1,0,0,0,1
"262",2012-05-01,2012-03-01,"DAM DOI",22.3996943841097,12,0,0,0,0,0,0,57,53,54,186.68586662145,125.55,0,0,0,0,0,0,0
"263",2012-05-01,2012-03-01,"DONG HAI",23.3170790923033,14,0,0,1,1,0,0,14,12,13,20.7203550249245,15.8,1,1,1,0,0,0,1
"264",2012-05-01,2012-03-01,"DUC HOA",40.6285392781585,49,1,1,1,1,1,0,26,24,25,25.2142735871851,21.5,1,1,1,0,0,0,1
"265",2012-05-01,2012-03-01,"DUC HUE",14.2423665832002,13,1,1,1,1,1,0,6,4,5,3.47332005306815,2.7,1,1,1,0,0,0,1
"266",2012-05-01,2012-03-01,"GIA RAI",7.12892541186455,14,1,1,1,1,0,0,11,9,10,13.955699854483,38.35,0,0,0,0,0,0,0
"267",2012-05-01,2012-03-01,"GIONG RIENG",6.83349706566664,2,0,0,0,0,0,0,14,12,12,20.2664991614216,14.2,0,0,0,0,0,0,0
"268",2012-05-01,2012-03-01,"GIONG TROM",15.1654457022986,5,0,0,0,0,0,0,49,45,47,91.9084064542613,67.15,0,0,0,0,0,0,0
"269",2012-05-01,2012-03-01,"GO CONG",15.2140451391922,12,0,0,0,0,0,0,30,26,27,46.8567765543682,33.3,0,0,0,0,0,0,0
"270",2012-05-01,2012-03-01,"GO CONG DONG",70.2156326290536,56,0,0,0,0,0,0,61,59,60,114.852781814749,84.75,1,0,0,1,0,0,0
"271",2012-05-01,2012-03-01,"GO QUAO",11.8535143068829,18,0,0,0,0,0,0,25,23,24,60.8631839438256,41.75,0,0,0,0,0,0,0
"272",2012-05-01,2012-03-01,"HA TIEN",26.1468655715093,53,0,1,1,1,1,1,32,30,31,72.5621906540685,49.65,0,0,0,0,0,0,0
"273",2012-05-01,2012-03-01,"HON DAT",39.2674410568818,112,1,1,1,1,1,1,35,32,33,64.7424721079908,50.7,1,0,0,0,0,0,0
"274",2012-05-01,2012-03-01,"HONG DAN",3.68846669767926,0,0,0,0,0,0,0,6,5,5,10.9635609200827,21.05,0,0,0,0,0,0,0
"275",2012-05-01,2012-03-01,"HONG NGU",44.265827022731,123,1,1,1,1,1,1,39,34,35,86.9457275694713,71,1,0,0,0,0,0,0
"276",2012-05-01,2012-03-01,"KE SACH",30.667164220936,34,0,0,0,0,0,0,48,44,45,64.8171004535278,69.05,0,0,0,0,0,0,0
"277",2012-05-01,2012-03-01,"KIEN LUONG",37.8417058137795,42,1,1,1,1,1,0,17,15,16,21.9773987574126,17.5,1,1,1,0,0,0,1
"278",2012-05-01,2012-03-01,"LAI VUNG",10.9583217880089,6,0,0,0,0,0,0,24,21,22,36.1260404201061,33,0,0,0,0,0,0,0
"279",2012-05-01,2012-03-01,"LAP VO",19.40497125249,16,0,0,0,0,0,0,49,45,46,80.8377037108573,60.65,0,0,0,0,0,0,0
"280",2012-05-01,2012-03-01,"LONG HO",23.5760524310264,22,0,1,1,1,1,0,18,16,17,22.8332871651931,18,1,1,1,0,0,0,1
"281",2012-05-01,2012-03-01,"LONG MY",8.47631232034709,1,0,0,0,0,0,0,8,7,7,10.7554175279993,7.6,1,0,1,0,0,0,1
"282",2012-05-01,2012-03-01,"LONG PHU",74.2726441756217,75,0,0,0,0,0,0,138,132,134,203.827065254318,168.6,0,0,0,1,0,0,0
"283",2012-05-01,2012-03-01,"LONG XUYEN",55.3775404733131,102,0,1,1,1,0,0,75,72,74,153.065861738973,132.1,0,0,0,1,0,0,0
"284",2012-05-01,2012-03-01,"MANG THIT",17.0698037501404,16,0,1,1,1,1,0,14,12,13,16.5166517590817,15.1,1,1,1,0,0,0,1
"285",2012-05-01,2012-03-01,"MO CAY",39.1560454951123,30,0,0,0,0,0,0,49,46,47,88.4696510296786,64.65,0,0,0,0,0,0,0
"286",2012-05-01,2012-03-01,"MOC HOA",2.49298894406817,0,0,0,0,0,0,0,10,9,9,15.5144761887831,10.65,0,0,0,0,0,0,0
"287",2012-05-01,2012-03-01,"MY THO",38.7338357215932,27,0,0,0,0,0,0,48,44,45,78.497190922574,60.2,0,0,0,0,0,0,0
"288",2012-05-01,2012-03-01,"MY TU",39.5416237040277,36,0,0,0,0,0,0,96.025,90,92,173.251526411853,230.45,0,0,0,0,0,0,0
"289",2012-05-01,2012-03-01,"NAM CAN",12.8465188303412,8,0,0,0,0,0,0,24,22,23,43.4214203779894,60.1,0,0,0,0,0,0,0
"290",2012-05-01,2012-03-01,"NGA BAY",21.8437975874855,26,0,1,1,1,0,0,23,22,23,36.4320512433443,26.6,0,0,0,0,0,0,0
"291",2012-05-01,2012-03-01,"NGA NAM",33.9752700468439,13,0,0,0,0,0,0,23,21,21,36.578561169119,23.65,1,0,1,0,0,0,1
"292",2012-05-01,2012-03-01,"NGOC HIEN",10.2775599915736,9,1,1,1,1,1,0,6,4,5,4.40768096208106,4.4,1,1,1,0,0,0,1
"293",2012-05-01,2012-03-01,"NINH KIEU",15.2667541787856,13,0,0,0,0,0,0,23,21,21,41.4176413379264,29.3,0,0,0,0,0,0,0
"294",2012-05-01,2012-03-01,"O MON",10.2739077139215,2,0,0,0,0,0,0,16,14,14,14.0037024344425,13.65,0,0,0,0,0,0,0
"295",2012-05-01,2012-03-01,"PHONG DIEN",15.1028089903224,4,0,0,0,0,0,0,21,18,18,31.9196421439349,22.3,0,0,0,0,0,0,0
"296",2012-05-01,2012-03-01,"PHU TAN AN GIANG",23.7736143342195,49,0,1,1,1,1,0,29,27,28,51.3679083352996,36.6,0,0,0,0,0,0,0
"297",2012-05-01,2012-03-01,"PHU TAN CA MAU",35.9257120378615,34,1,1,1,1,1,0,14,12,13,20.7865604245452,22.2,1,1,1,0,0,0,1
"298",2012-05-01,2012-03-01,"PHUOC LONG",12.486835611213,5,0,0,0,0,0,0,20,18,19,36.2997925302273,69.65,0,0,0,0,0,0,0
"299",2012-05-01,2012-03-01,"RACH GIA CITY",62.310263235144,82,0,0,0,0,0,0,90,86,88,200.132743668432,143.5,0,0,0,1,0,0,0
"300",2012-05-01,2012-03-01,"SA DEC",22.3579922110786,15,0,0,0,0,0,0,20,18,19,30.6607692147429,25.7,1,0,0,0,0,0,0
"301",2012-05-01,2012-03-01,"SOC TRANG CITY",27.6720183455086,15,0,0,0,0,0,0,66.025,63,64,125.347575211508,259.2,0,0,0,0,0,0,0
"302",2012-05-01,2012-03-01,"TAM BINH",8.53358321926574,4,0,0,0,0,0,0,13,12,13,19.7219806739988,13.7,0,0,0,0,0,0,0
"303",2012-05-01,2012-03-01,"TAM NONG",19.9232032197563,26,0,0,0,0,0,0,43,40,41,146.60517229848,103.2,0,0,0,0,0,0,0
"304",2012-05-01,2012-03-01,"TAN AN",31.672721799279,54,0,1,1,1,1,0,34,31,32,62.0106584568185,44.15,0,0,0,0,0,0,0
"305",2012-05-01,2012-03-01,"TAN CHAU",39.3768681101608,70,1,1,1,1,1,0,28,26,27,35.4973051717934,25.4,1,1,1,0,0,0,1
"306",2012-05-01,2012-03-01,"TAN HIEP",6.40385429487535,12,0,0,0,0,0,0,14,12,13,16.5214034007931,12.6,0,0,0,0,0,0,0
"307",2012-05-01,2012-03-01,"TAN HONG",15.2394970458589,27,0,1,1,1,1,0,13,12,13,32.9186206523785,23.35,1,0,0,0,0,0,0
"308",2012-05-01,2012-03-01,"TAN HUNG",14.1918269360329,14,1,1,1,1,0,0,4,3,4,3.80768096208106,19.95,1,1,0,0,0,0,0
"309",2012-05-01,2012-03-01,"TAN PHUOC",10.2222124254631,10,0,0,0,0,0,0,15.025,14,14,27.3936159373336,19.45,0,0,0,0,0,0,0
"310",2012-05-01,2012-03-01,"TAN THANH",18.9263800263017,4,1,0,1,1,1,0,4,2,3,2.47332005306815,1.8,1,1,1,0,0,0,1
"311",2012-05-01,2012-03-01,"TAN TRU",25.7432984206481,33,1,1,1,1,1,1,21.025,19,20,29.7770926280817,22.9,1,0,1,0,0,0,1
"312",2012-05-01,2012-03-01,"THANH BINH",22.1765481545187,17,0,0,0,0,0,0,93.025,88,90,379.353268678311,243.75,0,0,0,0,0,0,0
"313",2012-05-01,2012-03-01,"THANH HOA",5.24263440978023,10,1,1,1,1,1,0,4,4,4,4.43315017762062,6.1,1,1,0,0,0,0,0
"314",2012-05-01,2012-03-01,"THANH PHU",7.09391139061767,3,0,0,0,0,0,0,16,14,15,16.8498447189992,28.1,0,0,0,0,0,0,0
"315",2012-05-01,2012-03-01,"THANH TRI",39.4104722991317,10,0,0,0,0,0,0,36,33,34,54.377018105279,40.7,1,0,0,0,0,0,0
"316",2012-05-01,2012-03-01,"THAP MUOI",30.3186108985626,12,0,0,0,0,0,0,43,40,41,123.086510390197,86.05,0,0,0,0,0,0,0
"317",2012-05-01,2012-03-01,"THOAI SON",16.5875672767491,25,0,1,1,1,0,0,23,21,22,39.9613879746358,42.15,0,0,0,0,0,0,0
"318",2012-05-01,2012-03-01,"THOI BINH",15.7724880789954,7,0,0,0,0,0,0,13,11,12,21.4054044186574,15.6,1,0,1,0,0,0,1
"319",2012-05-01,2012-03-01,"THOT NOT",11.9323343802736,7,0,0,0,0,0,0,20,18,18,45.958454297582,33.6,0,0,0,0,0,0,0
"320",2012-05-01,2012-03-01,"THU THUA",24.4717585221143,34,0,1,1,1,0,0,29,26,27,69.6952239492138,46.9,0,0,0,0,0,0,0
"321",2012-05-01,2012-03-01,"TIEU CAN",19.7381685305505,9,0,0,0,0,0,0,24,21,22,41.1210942021794,54.2,0,0,0,0,0,0,0
"322",2012-05-01,2012-03-01,"TINH BIEN",16.3619147749639,43,1,1,1,1,1,0,9,8,8,13.5166517590817,10.75,1,1,1,0,0,0,1
"323",2012-05-01,2012-03-01,"TRA CU",15.5359784330433,12,0,0,0,0,0,0,27,23,24,25.5214034007931,24.3,0,0,0,0,0,0,0
"324",2012-05-01,2012-03-01,"TRA ON",13.484514132351,10,0,0,0,0,0,0,12,10,11,11.6568542494924,19.9,1,1,0,0,0,0,0
"325",2012-05-01,2012-03-01,"TRA VINH CITY",5.00687239523944,3,0,0,0,0,0,0,9,7,8,12.6769364084689,20.15,0,0,0,0,0,0,0
"326",2012-05-01,2012-03-01,"TRAN VAN THOI",58.3401852017435,46,0,1,1,1,0,0,37,33,34,64.522145690739,54.5,1,0,1,1,0,0,1
"327",2012-05-01,2012-03-01,"TRI TON",19.0339133205321,31,0,0,1,0,0,0,32,30,31,55.555923471125,40.35,0,0,0,0,0,0,0
"328",2012-05-01,2012-03-01,"U MINH",7.94155579173401,1,0,0,0,0,0,0,27,25,26,54.7106453729924,39.6,0,0,0,0,0,0,0
"329",2012-05-01,2012-03-01,"VI THANH",2.11169258638723,0,0,0,0,0,0,0,5,4,4,5.74728827066554,5,0,0,0,0,0,0,0
"330",2012-05-01,2012-03-01,"VI THUY",4.88554824670029,1,0,0,0,0,0,0,4,2,3,4.37770876399966,4,1,1,1,0,0,0,1
"331",2012-05-01,2012-03-01,"VINH CHAU",14.7447064602406,13,0,0,0,0,0,0,19,16,17,33.1211012164148,58.95,0,0,0,0,0,0,0
"332",2012-05-01,2012-03-01,"VINH HUNG",3.32877007344948,2,0,0,0,0,0,0,3,2,2,2.38885438199983,2.65,1,1,1,0,0,0,1
"333",2012-05-01,2012-03-01,"VINH LOI",27.5785401119681,17,0,0,0,0,0,0,34,31,32,41.1666357451806,173.9,0,0,0,0,0,0,0
"334",2012-05-01,2012-03-01,"VINH LONG CITY",25.4703841021967,23,1,1,1,1,1,0,12,9,10,9.54728827066554,8.7,1,1,1,0,0,0,1
"335",2012-05-01,2012-03-01,"VINH THANH",3.80865533963649,0,0,0,0,0,0,0,4,3,4,4.486335345031,5,0,0,0,0,0,0,0
"336",2012-05-01,2012-03-01,"VUNG LIEM",22.0374746624015,25,0,0,0,0,0,0,35,33,34,89.1984615202545,57.85,0,0,0,0,0,0,0
"337",2012-06-01,2012-04-01,"AN MINH",82.5966210126044,73,0,0,0,0,0,0,151.025,146,148,318.075640814447,229,0,0,0,1,1,0,0
"338",2012-06-01,2012-04-01,"AN PHU",52.9790078832467,31,0,0,0,0,0,0,118,112,113,304.113200349187,210.25,0,0,0,1,0,0,0
"339",2012-06-01,2012-04-01,"BA TRI",35.4073507982369,28,0,0,0,0,0,0,92,88,89,212.371939613722,151.9,0,0,0,0,0,0,0
"340",2012-06-01,2012-04-01,"BAC LIEU",23.2171220764783,20,0,0,0,0,0,0,57,54,55,120.517905515998,133.25,0,0,0,0,0,0,0
"341",2012-06-01,2012-04-01,"BEN LUC",36.4520666962182,41,0,0,0,0,0,0,70,65,67,115.270927172067,88.6,0,0,0,0,0,0,0
"342",2012-06-01,2012-04-01,"BEN TRE",36.9595970734485,16,0,0,0,0,0,0,59,56,57,100.557126445163,89.8,0,0,0,0,0,0,0
"343",2012-06-01,2012-04-01,"BINH DAI",28.3107512239611,16,0,0,0,0,0,0,151,147,149,437.788386879251,364.05,0,0,0,0,0,0,0
"344",2012-06-01,2012-04-01,"BINH MINH",28.0488680600427,16,0,0,0,0,0,0,56,53,54,124.109682742049,92,0,0,0,0,0,0,0
"345",2012-06-01,2012-04-01,"BINH THUY",19.2459849102511,14,0,0,0,0,0,0,22,20,21,34.6997630318447,24.75,0,0,0,0,0,0,0
